customer_id,customer_name,age,segment,occupation,home_city,home_state,home_latitude,home_longitude,customer_risk_band,onboarding_date,kyc_status
CUST000194,SYNTHETIC CUSTOMER 000194,40,Affluent,Salaried,Jaipur,Rajasthan,26.8436,75.74695,Low,2021-12-17,Y
CUST000195,SYNTHETIC CUSTOMER 000195,19,Affluent,Student,Chennai,Tamil Nadu,13.16001,80.24069,Medium,2020-04-20,Y
CUST000196,SYNTHETIC CUSTOMER 000196,67,Mass,Homemaker,Hyderabad,Telangana,17.4295,78.56726,Low,2023-09-13,Y
CUST000197,SYNTHETIC CUSTOMER 000197,68,Mass,Self-employed,Hyderabad,Telangana,17.28191,78.56389,Low,2023-02-08,Y
CUST000198,SYNTHETIC CUSTOMER 000198,40,Mass,Salaried,Kochi,Kerala,9.83667,76.33615,Medium,2022-08-17,Y
CUST000199,SYNTHETIC CUSTOMER 000199,59,Mass,Homemaker,Bengaluru,Karnataka,13.07947,77.60745,Low,2019-10-13,Y
CUST000200,SYNTHETIC CUSTOMER 000200,72,Mass,Professional,Hyderabad,Telangana,17.44525,78.60432,Low,2019-11-07,Y
CUST000201,SYNTHETIC CUSTOMER 000201,24,SME,Self-employed,Bengaluru,Karnataka,12.86835,77.52104,Low,2020-07-22,Y
CUST000202,SYNTHETIC CUSTOMER 000202,26,Mass,Student,Pune,Maharashtra,18.47998,73.85189,Low,2021-01-04,Y
CUST000203,SYNTHETIC CUSTOMER 000203,72,SME,Salaried,Hyderabad,Telangana,17.27249,78.50635,Low,2021-06-18,Y
CUST000204,SYNTHETIC CUSTOMER 000204,43,Affluent,Salaried,Ahmedabad,Gujarat,22.90504,72.50873,Low,2019-02-13,Y
CUST000205,SYNTHETIC CUSTOMER 000205,76,SME,Professional,Mumbai,Maharashtra,19.04914,72.978,Medium,2025-06-26,Y
CUST000206,SYNTHETIC CUSTOMER 000206,49,Mass,Student,Pune,Maharashtra,18.61332,73.73828,Medium,2024-06-12,Y
CUST000207,SYNTHETIC CUSTOMER 000207,64,Mass,Student,Delhi,Delhi,28.65596,77.20397,Low,2019-05-20,Y
CUST000208,SYNTHETIC CUSTOMER 000208,58,Affluent,Professional,Pune,Maharashtra,18.57309,73.89552,Low,2022-10-29,Y
CUST000209,SYNTHETIC CUSTOMER 000209,34,Affluent,Professional,Bengaluru,Karnataka,13.01614,77.69596,Low,2019-04-26,Y
CUST000210,SYNTHETIC CUSTOMER 000210,48,SME,Salaried,Jaipur,Rajasthan,27.00888,75.79673,Low,2025-12-29,Y
CUST000211,SYNTHETIC CUSTOMER 000211,54,Student,Homemaker,Kochi,Kerala,9.84333,76.26181,Low,2023-05-26,Y
CUST000212,SYNTHETIC CUSTOMER 000212,45,Mass,Professional,Kochi,Kerala,9.95805,76.38533,Low,2021-07-20,Y
CUST000213,SYNTHETIC CUSTOMER 000213,78,Mass,Homemaker,Delhi,Delhi,28.54537,77.18513,Low,2022-03-18,Y
CUST000214,SYNTHETIC CUSTOMER 000214,34,Mass,Salaried,Kochi,Kerala,9.83041,76.15636,Low,2021-09-11,Y
CUST000215,SYNTHETIC CUSTOMER 000215,68,Mass,Salaried,Jaipur,Rajasthan,26.9162,75.7229,Low,2024-02-08,Y
CUST000216,SYNTHETIC CUSTOMER 000216,36,Senior Citizen,Professional,Hyderabad,Telangana,17.39919,78.5066,Low,2022-02-09,Y
CUST000217,SYNTHETIC CUSTOMER 000217,34,Student,Professional,Chennai,Tamil Nadu,13.19455,80.28586,Low,2023-04-12,Y
CUST000218,SYNTHETIC CUSTOMER 000218,62,Affluent,Salaried,Kolkata,West Bengal,22.51218,88.26622,Medium,2018-06-14,Y
CUST000219,SYNTHETIC CUSTOMER 000219,32,Student,Self-employed,Delhi,Delhi,28.55383,77.23746,Low,2024-04-04,Y
CUST000220,SYNTHETIC CUSTOMER 000220,29,Student,Retired,Kochi,Kerala,10.03104,76.21456,High,2023-07-08,Y
CUST000221,SYNTHETIC CUSTOMER 000221,62,Mass,Salaried,Bengaluru,Karnataka,12.92736,77.47662,Low,2018-06-12,Y
CUST000222,SYNTHETIC CUSTOMER 000222,66,Mass,Homemaker,Pune,Maharashtra,18.60544,73.80381,Low,2023-12-28,Y
CUST000223,SYNTHETIC CUSTOMER 000223,51,Senior Citizen,Homemaker,Bengaluru,Karnataka,12.92737,77.59139,Low,2023-03-12,Y
CUST000224,SYNTHETIC CUSTOMER 000224,40,Affluent,Student,Jaipur,Rajasthan,26.8215,75.87547,Low,2019-03-20,Y
CUST000225,SYNTHETIC CUSTOMER 000225,69,Student,Homemaker,Bengaluru,Karnataka,12.95284,77.62155,Medium,2021-06-20,Y
CUST000226,SYNTHETIC CUSTOMER 000226,26,Mass,Salaried,Bengaluru,Karnataka,13.01049,77.7003,Low,2018-02-23,Y
CUST000227,SYNTHETIC CUSTOMER 000227,46,Mass,Student,Delhi,Delhi,28.52541,77.29024,Low,2025-09-07,Y
CUST000228,SYNTHETIC CUSTOMER 000228,58,Mass,Homemaker,Kochi,Kerala,10.02934,76.2629,Low,2023-06-17,Y
CUST000229,SYNTHETIC CUSTOMER 000229,62,Mass,Salaried,Chennai,Tamil Nadu,13.18997,80.2652,Medium,2025-11-26,Y
CUST000230,SYNTHETIC CUSTOMER 000230,59,Mass,Homemaker,Delhi,Delhi,28.58471,77.15212,Low,2021-04-09,Y
CUST000231,SYNTHETIC CUSTOMER 000231,62,Affluent,Student,Ahmedabad,Gujarat,22.94757,72.45605,Low,2025-06-13,Y
CUST000232,SYNTHETIC CUSTOMER 000232,41,Mass,Retired,Kolkata,West Bengal,22.64254,88.32316,Low,2024-05-14,Y
CUST000233,SYNTHETIC CUSTOMER 000233,67,Mass,Homemaker,Mumbai,Maharashtra,19.11584,72.80773,Low,2021-08-23,Y
CUST000234,SYNTHETIC CUSTOMER 000234,31,Student,Homemaker,Kolkata,West Bengal,22.50923,88.3481,High,2025-11-02,Y
CUST000235,SYNTHETIC CUSTOMER 000235,27,Mass,Homemaker,Mumbai,Maharashtra,19.14595,72.7879,Low,2023-05-25,Y
CUST000236,SYNTHETIC CUSTOMER 000236,53,Affluent,Retired,Mumbai,Maharashtra,19.12329,72.80325,Low,2023-11-30,Y
CUST000237,SYNTHETIC CUSTOMER 000237,50,Mass,Homemaker,Kolkata,West Bengal,22.49713,88.24839,Low,2021-12-03,Y
CUST000238,SYNTHETIC CUSTOMER 000238,20,Affluent,Salaried,Hyderabad,Telangana,17.29615,78.57634,Medium,2023-09-28,Y
CUST000239,SYNTHETIC CUSTOMER 000239,41,Student,Salaried,Ahmedabad,Gujarat,23.12768,72.55123,Low,2021-11-13,Y
CUST000240,SYNTHETIC CUSTOMER 000240,67,Mass,Salaried,Jaipur,Rajasthan,26.87831,75.77739,Low,2018-07-19,Y
CUST000241,SYNTHETIC CUSTOMER 000241,72,Affluent,Student,Kolkata,West Bengal,22.636,88.34724,Low,2022-05-19,Y
CUST000242,SYNTHETIC CUSTOMER 000242,31,Mass,Self-employed,Mumbai,Maharashtra,18.96121,72.95497,Medium,2018-04-09,Y
CUST000243,SYNTHETIC CUSTOMER 000243,54,Mass,Retired,Chennai,Tamil Nadu,13.13892,80.32436,Medium,2020-08-05,Y
CUST000244,SYNTHETIC CUSTOMER 000244,65,Student,Self-employed,Hyderabad,Telangana,17.40955,78.36944,Low,2018-12-01,Y
CUST000245,SYNTHETIC CUSTOMER 000245,32,Affluent,Salaried,Kochi,Kerala,9.99993,76.18282,Low,2022-03-28,Y
CUST000246,SYNTHETIC CUSTOMER 000246,53,Affluent,Self-employed,Pune,Maharashtra,18.57696,73.7958,Low,2025-03-15,Y
CUST000247,SYNTHETIC CUSTOMER 000247,57,Mass,Student,Chennai,Tamil Nadu,13.15537,80.30026,Medium,2021-01-24,Y
CUST000248,SYNTHETIC CUSTOMER 000248,37,Mass,Salaried,Mumbai,Maharashtra,18.96146,72.80786,Low,2019-12-22,Y
CUST000249,SYNTHETIC CUSTOMER 000249,59,Mass,Retired,Kochi,Kerala,9.82718,76.30579,Medium,2018-07-28,Y
CUST000250,SYNTHETIC CUSTOMER 000250,23,Student,Professional,Ahmedabad,Gujarat,23.02266,72.56132,Low,2018-01-06,Y
CUST000251,SYNTHETIC CUSTOMER 000251,78,Student,Salaried,Chennai,Tamil Nadu,13.02995,80.18711,Low,2021-08-07,Y
CUST000252,SYNTHETIC CUSTOMER 000252,76,SME,Professional,Chennai,Tamil Nadu,13.20166,80.38489,Low,2024-05-18,Y
CUST000253,SYNTHETIC CUSTOMER 000253,44,SME,Retired,Mumbai,Maharashtra,19.13495,72.95491,Low,2018-11-12,Y
CUST000254,SYNTHETIC CUSTOMER 000254,32,Affluent,Professional,Kochi,Kerala,9.81746,76.16637,Low,2020-08-29,Y
CUST000255,SYNTHETIC CUSTOMER 000255,77,SME,Salaried,Pune,Maharashtra,18.49953,73.91487,Low,2023-09-25,Y
CUST000256,SYNTHETIC CUSTOMER 000256,54,Mass,Homemaker,Kolkata,West Bengal,22.57866,88.45409,Low,2025-07-29,Y
CUST000257,SYNTHETIC CUSTOMER 000257,36,Mass,Retired,Chennai,Tamil Nadu,12.97579,80.27477,Low,2024-05-30,Y
CUST000258,SYNTHETIC CUSTOMER 000258,59,Mass,Homemaker,Hyderabad,Telangana,17.45616,78.53911,Medium,2024-08-14,Y
CUST000259,SYNTHETIC CUSTOMER 000259,21,Mass,Homemaker,Bengaluru,Karnataka,12.92588,77.65907,Low,2021-01-01,Y
CUST000260,SYNTHETIC CUSTOMER 000260,60,Mass,Professional,Ahmedabad,Gujarat,23.00094,72.47046,Low,2019-04-11,Y
CUST000261,SYNTHETIC CUSTOMER 000261,54,Student,Homemaker,Bengaluru,Karnataka,12.92323,77.69549,Medium,2025-06-16,Y
CUST000262,SYNTHETIC CUSTOMER 000262,36,Student,Salaried,Pune,Maharashtra,18.42969,73.94296,Low,2022-04-25,Y
CUST000263,SYNTHETIC CUSTOMER 000263,64,Affluent,Professional,Kochi,Kerala,9.9294,76.19048,Low,2019-03-04,Y
CUST000264,SYNTHETIC CUSTOMER 000264,69,Mass,Professional,Mumbai,Maharashtra,18.95871,72.80598,Low,2022-11-06,Y
CUST000265,SYNTHETIC CUSTOMER 000265,59,Senior Citizen,Salaried,Ahmedabad,Gujarat,22.93979,72.56195,Low,2019-12-26,Y
CUST000266,SYNTHETIC CUSTOMER 000266,58,Mass,Retired,Mumbai,Maharashtra,18.99583,72.90307,Low,2023-11-27,Y
CUST000267,SYNTHETIC CUSTOMER 000267,41,Mass,Salaried,Jaipur,Rajasthan,26.97907,75.8865,Medium,2021-01-11,Y
CUST000268,SYNTHETIC CUSTOMER 000268,73,Mass,Homemaker,Mumbai,Maharashtra,18.95699,72.98146,Low,2018-04-20,Y
CUST000269,SYNTHETIC CUSTOMER 000269,27,SME,Student,Ahmedabad,Gujarat,22.92997,72.68139,Low,2019-09-24,Y
CUST000270,SYNTHETIC CUSTOMER 000270,48,Mass,Salaried,Ahmedabad,Gujarat,22.91461,72.54346,Medium,2025-01-15,Y
CUST000271,SYNTHETIC CUSTOMER 000271,61,Mass,Student,Ahmedabad,Gujarat,23.08646,72.56433,Low,2023-07-01,Y
CUST000272,SYNTHETIC CUSTOMER 000272,54,SME,Professional,Chennai,Tamil Nadu,12.9874,80.34691,Low,2024-10-21,Y
CUST000273,SYNTHETIC CUSTOMER 000273,55,Mass,Homemaker,Hyderabad,Telangana,17.50025,78.50283,Low,2022-03-03,Y
CUST000274,SYNTHETIC CUSTOMER 000274,29,Mass,Retired,Jaipur,Rajasthan,26.88979,75.81088,Low,2018-04-27,Y
CUST000275,SYNTHETIC CUSTOMER 000275,52,SME,Retired,Bengaluru,Karnataka,12.99934,77.58192,Low,2023-09-13,Y
CUST000276,SYNTHETIC CUSTOMER 000276,21,Mass,Professional,Chennai,Tamil Nadu,13.09711,80.38559,Low,2024-10-10,Y
CUST000277,SYNTHETIC CUSTOMER 000277,71,Mass,Student,Jaipur,Rajasthan,26.86163,75.87676,Low,2024-08-06,Y
CUST000278,SYNTHETIC CUSTOMER 000278,29,Mass,Self-employed,Ahmedabad,Gujarat,22.90428,72.57096,Low,2023-05-09,Y
CUST000279,SYNTHETIC CUSTOMER 000279,23,Mass,Professional,Jaipur,Rajasthan,26.94376,75.8266,Low,2018-07-04,Y
CUST000280,SYNTHETIC CUSTOMER 000280,65,Mass,Professional,Bengaluru,Karnataka,13.04001,77.53711,Low,2018-12-13,Y
CUST000281,SYNTHETIC CUSTOMER 000281,56,Mass,Salaried,Chennai,Tamil Nadu,13.10472,80.18697,Low,2020-12-30,Y
CUST000282,SYNTHETIC CUSTOMER 000282,31,SME,Self-employed,Ahmedabad,Gujarat,23.10454,72.46444,Low,2023-01-16,Y
CUST000283,SYNTHETIC CUSTOMER 000283,36,Student,Salaried,Jaipur,Rajasthan,26.90012,75.83014,Medium,2020-01-23,Y
CUST000284,SYNTHETIC CUSTOMER 000284,67,SME,Professional,Delhi,Delhi,28.57488,77.25467,Low,2023-12-28,Y
CUST000285,SYNTHETIC CUSTOMER 000285,23,SME,Salaried,Hyderabad,Telangana,17.29618,78.52423,Medium,2018-09-28,Y
CUST000286,SYNTHETIC CUSTOMER 000286,67,Student,Student,Bengaluru,Karnataka,12.94486,77.71363,Low,2023-02-10,Y
CUST000287,SYNTHETIC CUSTOMER 000287,63,Affluent,Retired,Kochi,Kerala,9.81957,76.1642,Low,2023-03-13,Y
CUST000288,SYNTHETIC CUSTOMER 000288,48,Affluent,Retired,Mumbai,Maharashtra,19.15857,72.94512,Low,2025-03-21,Y
CUST000289,SYNTHETIC CUSTOMER 000289,59,SME,Student,Ahmedabad,Gujarat,23.03557,72.6836,Low,2018-08-06,Y
CUST000290,SYNTHETIC CUSTOMER 000290,59,Mass,Professional,Pune,Maharashtra,18.52855,73.93692,Low,2020-12-19,Y
CUST000291,SYNTHETIC CUSTOMER 000291,59,Mass,Homemaker,Kochi,Kerala,9.85254,76.15929,Low,2022-07-24,Y
CUST000292,SYNTHETIC CUSTOMER 000292,54,Mass,Homemaker,Pune,Maharashtra,18.47758,73.96823,Low,2023-08-13,Y
CUST000293,SYNTHETIC CUSTOMER 000293,57,Mass,Homemaker,Mumbai,Maharashtra,18.99386,72.96881,Low,2025-02-06,Y
CUST000294,SYNTHETIC CUSTOMER 000294,57,Mass,Self-employed,Ahmedabad,Gujarat,23.04561,72.62353,Low,2019-02-22,Y
CUST000295,SYNTHETIC CUSTOMER 000295,72,Student,Homemaker,Hyderabad,Telangana,17.37886,78.40902,High,2018-06-29,Y
CUST000296,SYNTHETIC CUSTOMER 000296,75,Affluent,Salaried,Ahmedabad,Gujarat,23.00926,72.59054,Low,2021-04-22,Y
CUST000297,SYNTHETIC CUSTOMER 000297,48,Student,Salaried,Pune,Maharashtra,18.41344,73.84131,Low,2023-08-01,Y
CUST000298,SYNTHETIC CUSTOMER 000298,47,Mass,Retired,Bengaluru,Karnataka,13.03408,77.52736,Low,2022-09-12,Y
CUST000299,SYNTHETIC CUSTOMER 000299,35,Mass,Retired,Kochi,Kerala,9.91395,76.35672,Low,2023-03-24,Y
CUST000300,SYNTHETIC CUSTOMER 000300,70,Mass,Homemaker,Pune,Maharashtra,18.51927,73.75664,Low,2025-11-13,Y
CUST000301,SYNTHETIC CUSTOMER 000301,55,Student,Homemaker,Ahmedabad,Gujarat,23.01166,72.63664,Low,2018-02-13,Y
CUST000302,SYNTHETIC CUSTOMER 000302,68,Affluent,Self-employed,Kochi,Kerala,9.96011,76.22787,Low,2025-05-23,Y
CUST000303,SYNTHETIC CUSTOMER 000303,33,Mass,Student,Delhi,Delhi,28.64967,77.26597,Low,2019-07-02,Y
CUST000304,SYNTHETIC CUSTOMER 000304,71,Affluent,Professional,Ahmedabad,Gujarat,23.07286,72.61419,Low,2020-01-12,Y
CUST000305,SYNTHETIC CUSTOMER 000305,25,Mass,Student,Hyderabad,Telangana,17.38412,78.5767,Low,2020-03-02,Y
CUST000306,SYNTHETIC CUSTOMER 000306,59,Mass,Student,Kolkata,West Bengal,22.53091,88.38631,Low,2018-03-11,Y
CUST000307,SYNTHETIC CUSTOMER 000307,77,Senior Citizen,Professional,Ahmedabad,Gujarat,23.03098,72.49515,Low,2024-01-15,Y
CUST000308,SYNTHETIC CUSTOMER 000308,53,Mass,Self-employed,Chennai,Tamil Nadu,13.12243,80.38543,Low,2024-05-07,Y
CUST000309,SYNTHETIC CUSTOMER 000309,59,Senior Citizen,Student,Jaipur,Rajasthan,26.90614,75.73686,Low,2019-07-29,Y
CUST000310,SYNTHETIC CUSTOMER 000310,56,Mass,Salaried,Kolkata,West Bengal,22.59262,88.29721,Low,2022-11-21,Y
CUST000311,SYNTHETIC CUSTOMER 000311,72,Mass,Homemaker,Kolkata,West Bengal,22.54527,88.24683,Low,2022-02-20,Y
CUST000312,SYNTHETIC CUSTOMER 000312,66,Mass,Professional,Kolkata,West Bengal,22.45419,88.39721,Low,2022-12-10,Y
CUST000313,SYNTHETIC CUSTOMER 000313,19,SME,Self-employed,Jaipur,Rajasthan,26.82937,75.73934,Medium,2018-10-28,Y
CUST000314,SYNTHETIC CUSTOMER 000314,45,Affluent,Professional,Kolkata,West Bengal,22.60332,88.35815,Medium,2018-03-22,Y
CUST000315,SYNTHETIC CUSTOMER 000315,51,Mass,Student,Kolkata,West Bengal,22.47104,88.29042,Low,2018-12-18,Y
CUST000316,SYNTHETIC CUSTOMER 000316,24,Mass,Self-employed,Ahmedabad,Gujarat,23.02331,72.65098,Low,2019-09-28,Y
CUST000317,SYNTHETIC CUSTOMER 000317,41,Mass,Homemaker,Ahmedabad,Gujarat,23.00857,72.68842,Low,2020-02-21,Y
CUST000318,SYNTHETIC CUSTOMER 000318,45,Mass,Salaried,Bengaluru,Karnataka,13.03977,77.49326,Low,2020-07-29,Y
CUST000319,SYNTHETIC CUSTOMER 000319,72,Mass,Self-employed,Kolkata,West Bengal,22.51917,88.38304,Low,2022-01-21,Y
CUST000320,SYNTHETIC CUSTOMER 000320,28,SME,Student,Delhi,Delhi,28.62281,77.32266,Medium,2024-11-24,Y
CUST000321,SYNTHETIC CUSTOMER 000321,25,Affluent,Retired,Delhi,Delhi,28.56933,77.20082,Medium,2020-03-06,Y
CUST000322,SYNTHETIC CUSTOMER 000322,75,Mass,Salaried,Pune,Maharashtra,18.51456,73.89969,Medium,2023-12-30,Y
CUST000323,SYNTHETIC CUSTOMER 000323,25,Mass,Retired,Kolkata,West Bengal,22.55453,88.36369,Low,2018-01-02,Y
CUST000324,SYNTHETIC CUSTOMER 000324,19,Affluent,Self-employed,Delhi,Delhi,28.50658,77.10537,Low,2018-05-27,Y
CUST000325,SYNTHETIC CUSTOMER 000325,52,Student,Professional,Kolkata,West Bengal,22.63595,88.48167,Low,2024-09-02,Y
CUST000326,SYNTHETIC CUSTOMER 000326,37,Affluent,Self-employed,Bengaluru,Karnataka,12.96859,77.50085,Low,2018-06-09,Y
CUST000327,SYNTHETIC CUSTOMER 000327,57,Affluent,Retired,Ahmedabad,Gujarat,23.08645,72.51967,Low,2025-04-26,Y
CUST000328,SYNTHETIC CUSTOMER 000328,33,Mass,Self-employed,Kolkata,West Bengal,22.5275,88.26429,Low,2018-04-16,Y
CUST000329,SYNTHETIC CUSTOMER 000329,19,Senior Citizen,Student,Jaipur,Rajasthan,26.93352,75.90388,Low,2021-10-08,Y
CUST000330,SYNTHETIC CUSTOMER 000330,71,Affluent,Salaried,Delhi,Delhi,28.54528,77.15264,Medium,2022-09-03,Y
CUST000331,SYNTHETIC CUSTOMER 000331,45,Affluent,Student,Chennai,Tamil Nadu,13.0379,80.25014,Low,2023-03-10,Y
CUST000332,SYNTHETIC CUSTOMER 000332,52,Mass,Homemaker,Ahmedabad,Gujarat,23.10717,72.66904,Medium,2019-08-29,Y
CUST000333,SYNTHETIC CUSTOMER 000333,58,Student,Salaried,Kolkata,West Bengal,22.55159,88.44159,Low,2018-10-05,Y
CUST000334,SYNTHETIC CUSTOMER 000334,45,Affluent,Retired,Ahmedabad,Gujarat,22.91138,72.48965,Low,2024-06-23,Y
CUST000335,SYNTHETIC CUSTOMER 000335,60,Student,Homemaker,Pune,Maharashtra,18.49565,73.93825,Medium,2024-06-06,Y
CUST000336,SYNTHETIC CUSTOMER 000336,27,Senior Citizen,Self-employed,Delhi,Delhi,28.54529,77.15489,Low,2021-06-05,Y
CUST000337,SYNTHETIC CUSTOMER 000337,60,Mass,Homemaker,Kochi,Kerala,9.82432,76.36749,Medium,2018-06-23,Y
CUST000338,SYNTHETIC CUSTOMER 000338,37,Mass,Self-employed,Chennai,Tamil Nadu,13.17636,80.37051,Low,2018-12-04,Y
CUST000339,SYNTHETIC CUSTOMER 000339,44,Affluent,Student,Chennai,Tamil Nadu,13.15792,80.32777,Low,2020-12-03,Y
CUST000340,SYNTHETIC CUSTOMER 000340,33,Mass,Self-employed,Kochi,Kerala,10.04392,76.34665,Low,2024-07-19,Y
CUST000341,SYNTHETIC CUSTOMER 000341,29,Mass,Student,Delhi,Delhi,28.58446,77.28932,Low,2019-08-11,Y
CUST000342,SYNTHETIC CUSTOMER 000342,28,Mass,Student,Chennai,Tamil Nadu,12.99086,80.32316,Medium,2021-02-15,Y
CUST000343,SYNTHETIC CUSTOMER 000343,68,Mass,Retired,Delhi,Delhi,28.56355,77.15183,Low,2019-01-29,Y
CUST000344,SYNTHETIC CUSTOMER 000344,56,SME,Homemaker,Pune,Maharashtra,18.42327,73.7508,Low,2022-04-10,Y
CUST000345,SYNTHETIC CUSTOMER 000345,26,Senior Citizen,Retired,Ahmedabad,Gujarat,23.07296,72.5553,Low,2023-02-01,Y
CUST000346,SYNTHETIC CUSTOMER 000346,58,Affluent,Homemaker,Bengaluru,Karnataka,12.86437,77.51027,Medium,2023-06-06,Y
CUST000347,SYNTHETIC CUSTOMER 000347,25,Student,Self-employed,Hyderabad,Telangana,17.3139,78.43489,Low,2024-02-13,Y
CUST000348,SYNTHETIC CUSTOMER 000348,25,SME,Homemaker,Chennai,Tamil Nadu,13.10438,80.37899,Low,2022-05-18,Y
CUST000349,SYNTHETIC CUSTOMER 000349,65,Mass,Salaried,Chennai,Tamil Nadu,13.19116,80.24223,Low,2021-07-14,Y
CUST000350,SYNTHETIC CUSTOMER 000350,69,Mass,Retired,Bengaluru,Karnataka,13.04512,77.54902,Low,2018-04-29,Y
CUST000351,SYNTHETIC CUSTOMER 000351,29,Student,Professional,Pune,Maharashtra,18.50264,73.74641,Low,2022-03-05,Y
CUST000352,SYNTHETIC CUSTOMER 000352,45,Student,Professional,Chennai,Tamil Nadu,12.97415,80.16907,Low,2025-07-02,Y
CUST000353,SYNTHETIC CUSTOMER 000353,71,Mass,Self-employed,Ahmedabad,Gujarat,22.92249,72.66182,Low,2022-09-01,Y
CUST000354,SYNTHETIC CUSTOMER 000354,24,Mass,Homemaker,Kochi,Kerala,9.8155,76.24208,Low,2025-11-09,Y
CUST000355,SYNTHETIC CUSTOMER 000355,48,Student,Self-employed,Delhi,Delhi,28.64984,77.19359,Low,2018-12-26,Y
CUST000356,SYNTHETIC CUSTOMER 000356,33,Student,Professional,Mumbai,Maharashtra,19.09266,72.95782,Low,2025-06-08,Y
CUST000357,SYNTHETIC CUSTOMER 000357,54,Affluent,Retired,Mumbai,Maharashtra,18.97124,72.97199,Low,2021-04-30,Y
CUST000358,SYNTHETIC CUSTOMER 000358,60,Senior Citizen,Homemaker,Kolkata,West Bengal,22.66456,88.41742,Low,2021-08-18,Y
CUST000359,SYNTHETIC CUSTOMER 000359,68,Affluent,Salaried,Bengaluru,Karnataka,13.0901,77.54748,Low,2023-08-29,Y
CUST000360,SYNTHETIC CUSTOMER 000360,49,Mass,Self-employed,Delhi,Delhi,28.57558,77.17426,Low,2025-06-25,Y
CUST000361,SYNTHETIC CUSTOMER 000361,58,Affluent,Self-employed,Mumbai,Maharashtra,19.00529,72.84449,Low,2022-09-24,Y
CUST000362,SYNTHETIC CUSTOMER 000362,28,Mass,Professional,Ahmedabad,Gujarat,22.99188,72.63256,Low,2021-12-17,Y
CUST000363,SYNTHETIC CUSTOMER 000363,63,Mass,Salaried,Ahmedabad,Gujarat,23.12897,72.47175,Medium,2022-06-23,Y
CUST000364,SYNTHETIC CUSTOMER 000364,76,Senior Citizen,Professional,Chennai,Tamil Nadu,13.05965,80.30523,Low,2019-11-26,Y
CUST000365,SYNTHETIC CUSTOMER 000365,51,Affluent,Student,Hyderabad,Telangana,17.41756,78.37232,Low,2019-12-14,Y
CUST000366,SYNTHETIC CUSTOMER 000366,46,SME,Salaried,Mumbai,Maharashtra,19.13285,72.86646,Low,2023-05-11,Y
CUST000367,SYNTHETIC CUSTOMER 000367,70,Affluent,Self-employed,Kolkata,West Bengal,22.56163,88.27907,Medium,2021-03-26,Y
CUST000368,SYNTHETIC CUSTOMER 000368,63,Affluent,Retired,Bengaluru,Karnataka,13.08393,77.59776,Low,2020-01-27,Y
CUST000369,SYNTHETIC CUSTOMER 000369,20,Mass,Student,Hyderabad,Telangana,17.29326,78.43988,Low,2021-10-22,Y
CUST000370,SYNTHETIC CUSTOMER 000370,18,Student,Retired,Bengaluru,Karnataka,12.93528,77.6835,Low,2021-04-28,Y
CUST000371,SYNTHETIC CUSTOMER 000371,42,SME,Retired,Kochi,Kerala,9.9061,76.27714,Low,2018-06-27,Y
CUST000372,SYNTHETIC CUSTOMER 000372,71,Student,Self-employed,Chennai,Tamil Nadu,13.17574,80.25732,Low,2020-01-09,Y
CUST000373,SYNTHETIC CUSTOMER 000373,52,Mass,Salaried,Chennai,Tamil Nadu,12.99727,80.21203,Low,2024-12-31,Y
CUST000374,SYNTHETIC CUSTOMER 000374,21,Senior Citizen,Salaried,Pune,Maharashtra,18.58091,73.87735,Low,2020-06-23,Y
CUST000375,SYNTHETIC CUSTOMER 000375,61,Affluent,Professional,Chennai,Tamil Nadu,13.14581,80.30707,Low,2024-08-06,Y
CUST000376,SYNTHETIC CUSTOMER 000376,18,Affluent,Self-employed,Chennai,Tamil Nadu,13.18393,80.21629,Low,2023-03-12,Y
CUST000377,SYNTHETIC CUSTOMER 000377,31,Senior Citizen,Retired,Jaipur,Rajasthan,27.02218,75.74369,Low,2018-05-11,Y
CUST000378,SYNTHETIC CUSTOMER 000378,53,SME,Retired,Mumbai,Maharashtra,19.12479,72.94069,Medium,2019-12-21,Y
CUST000379,SYNTHETIC CUSTOMER 000379,65,Mass,Self-employed,Delhi,Delhi,28.56137,77.31014,Low,2021-12-29,Y
CUST000380,SYNTHETIC CUSTOMER 000380,28,Affluent,Retired,Chennai,Tamil Nadu,13.12106,80.28647,Low,2018-05-09,Y
CUST000381,SYNTHETIC CUSTOMER 000381,21,Affluent,Homemaker,Pune,Maharashtra,18.47792,73.93934,Medium,2021-06-11,Y
CUST000382,SYNTHETIC CUSTOMER 000382,30,Mass,Retired,Ahmedabad,Gujarat,23.11372,72.64524,Low,2023-06-23,Y
CUST000383,SYNTHETIC CUSTOMER 000383,24,Student,Self-employed,Kolkata,West Bengal,22.68271,88.4437,Low,2022-04-07,Y
CUST000384,SYNTHETIC CUSTOMER 000384,22,Affluent,Retired,Chennai,Tamil Nadu,12.97609,80.16323,Low,2021-09-23,Y
CUST000385,SYNTHETIC CUSTOMER 000385,56,Mass,Salaried,Delhi,Delhi,28.63619,77.29079,Low,2019-07-31,Y
CUST000386,SYNTHETIC CUSTOMER 000386,50,Mass,Retired,Bengaluru,Karnataka,13.03265,77.54929,High,2019-12-09,Y
CUST000387,SYNTHETIC CUSTOMER 000387,72,Affluent,Professional,Delhi,Delhi,28.57642,77.32336,Low,2018-10-28,Y
CUST000388,SYNTHETIC CUSTOMER 000388,32,Senior Citizen,Homemaker,Delhi,Delhi,28.60587,77.14015,Low,2020-08-12,Y
