account_id,customer_id,account_type,account_status,opening_balance_inr,currency,open_date,home_branch_city
ACC00001350,CUST001350,Salary,Active,14773.69,INR,2020-05-20,Bengaluru
ACC00001351,CUST001351,Savings,Active,26703.0,INR,2025-01-02,Hyderabad
ACC00001352,CUST001352,Savings,Active,34522.82,INR,2020-11-21,Delhi
ACC00001353,CUST001353,Current,Active,2706.93,INR,2019-08-11,Delhi
ACC00001354,CUST001354,Savings,Dormant,3526.74,INR,2024-11-11,Bengaluru
ACC00001355,CUST001355,Savings,Active,17794.3,INR,2025-06-08,Mumbai
ACC00001356,CUST001356,Current,Dormant,133828.17,INR,2024-07-05,Hyderabad
ACC00001357,CUST001357,Savings,Active,20438.89,INR,2023-05-05,Hyderabad
ACC00001358,CUST001358,Savings,Active,34509.04,INR,2023-05-02,Hyderabad
ACC00001359,CUST001359,Current,Active,46691.78,INR,2022-09-29,Mumbai
ACC00001360,CUST001360,Salary,Active,33024.98,INR,2021-02-02,Mumbai
ACC00001361,CUST001361,Savings,Dormant,49624.02,INR,2021-01-05,Delhi
ACC00001362,CUST001362,Current,Active,28975.31,INR,2023-06-03,Bengaluru
ACC00001363,CUST001363,Savings,Dormant,16375.6,INR,2019-08-22,Delhi
ACC00001364,CUST001364,Current,Active,30425.5,INR,2022-03-01,Hyderabad
ACC00001365,CUST001365,Savings,Active,49544.2,INR,2022-05-23,Hyderabad
ACC00001366,CUST001366,Current,Active,40904.76,INR,2022-11-12,Bengaluru
ACC00001367,CUST001367,Current,Active,12476.19,INR,2019-05-10,Hyderabad
ACC00001368,CUST001368,Savings,Active,15055.72,INR,2024-11-29,Mumbai
ACC00001369,CUST001369,Salary,Dormant,4345.07,INR,2021-02-14,Mumbai
ACC00001370,CUST001370,Savings,Dormant,22249.52,INR,2019-07-26,Hyderabad
ACC00001371,CUST001371,Savings,Active,88049.97,INR,2021-09-01,Bengaluru
ACC00001372,CUST001372,Savings,Dormant,8615.79,INR,2020-10-18,Mumbai
ACC00001373,CUST001373,Current,Dormant,16390.43,INR,2021-11-22,Bengaluru
ACC00001374,CUST001374,Savings,Active,25545.39,INR,2022-02-19,Mumbai
ACC00001375,CUST001375,Savings,Active,35407.33,INR,2022-03-16,Chennai
ACC00001376,CUST001376,Salary,Active,19887.5,INR,2019-12-10,Hyderabad
ACC00001377,CUST001377,Current,Active,65569.7,INR,2025-02-09,Delhi
ACC00001378,CUST001378,Salary,Active,67736.6,INR,2026-01-01,Bengaluru
ACC00001379,CUST001379,Savings,Active,18959.89,INR,2019-07-04,Bengaluru
ACC00001380,CUST001380,Savings,Active,6756.49,INR,2021-08-30,Chennai
ACC00001381,CUST001381,Current,Active,6120.65,INR,2021-06-07,Mumbai
ACC00001382,CUST001382,Savings,Dormant,82057.51,INR,2023-07-05,Delhi
ACC00001383,CUST001383,Savings,Active,36892.85,INR,2023-11-06,Hyderabad
ACC00001384,CUST001384,Savings,Active,81941.29,INR,2024-07-17,Hyderabad
ACC00001385,CUST001385,Savings,Active,30762.02,INR,2023-04-03,Mumbai
ACC00001386,CUST001386,Current,Dormant,95968.11,INR,2019-10-04,Delhi
ACC00001387,CUST001387,Salary,Active,129849.53,INR,2019-05-15,Chennai
ACC00001388,CUST001388,Current,Active,90374.11,INR,2019-07-18,Mumbai
ACC00001389,CUST001389,Savings,Active,40991.39,INR,2025-02-12,Hyderabad
ACC00001390,CUST001390,Savings,Active,30775.82,INR,2025-05-20,Bengaluru
ACC00001391,CUST001391,Savings,Active,76751.12,INR,2022-09-23,Chennai
ACC00001392,CUST001392,Salary,Active,14485.57,INR,2021-01-04,Chennai
ACC00001393,CUST001393,Current,Dormant,7101.42,INR,2020-06-09,Chennai
ACC00001394,CUST001394,Salary,Active,6747.84,INR,2019-07-22,Hyderabad
ACC00001395,CUST001395,Savings,Active,19195.59,INR,2022-07-14,Hyderabad
ACC00001396,CUST001396,Salary,Dormant,44840.18,INR,2020-11-01,Delhi
ACC00001397,CUST001397,Savings,Active,102377.17,INR,2022-03-22,Delhi
ACC00001398,CUST001398,Savings,Active,58554.77,INR,2019-04-06,Mumbai
ACC00001399,CUST001399,Savings,Active,2993.38,INR,2022-12-30,Mumbai
ACC00001400,CUST001400,Current,Active,13525.04,INR,2025-04-08,Chennai
ACC00001401,CUST001401,Current,Dormant,86835.19,INR,2020-08-29,Mumbai
ACC00001402,CUST001402,Current,Active,34653.53,INR,2021-02-27,Bengaluru
ACC00001403,CUST001403,Savings,Active,4964.88,INR,2021-02-24,Delhi
ACC00001404,CUST001404,Savings,Active,39837.05,INR,2022-04-04,Delhi
ACC00001405,CUST001405,Savings,Active,14602.06,INR,2024-11-13,Hyderabad
ACC00001406,CUST001406,Savings,Active,88304.24,INR,2022-05-06,Mumbai
ACC00001407,CUST001407,Savings,Active,22089.66,INR,2021-11-04,Bengaluru
ACC00001408,CUST001408,Current,Active,77931.16,INR,2023-02-27,Mumbai
ACC00001409,CUST001409,Salary,Active,8911.15,INR,2019-12-28,Bengaluru
ACC00001410,CUST001410,Savings,Active,44173.63,INR,2022-07-29,Hyderabad
ACC00001411,CUST001411,Savings,Dormant,253576.9,INR,2020-03-31,Chennai
ACC00001412,CUST001412,Savings,Active,17422.35,INR,2025-08-11,Chennai
ACC00001413,CUST001413,Salary,Dormant,3611.3,INR,2024-04-10,Hyderabad
ACC00001414,CUST001414,Salary,Active,78679.98,INR,2024-11-06,Bengaluru
ACC00001415,CUST001415,Savings,Dormant,24511.49,INR,2024-11-15,Mumbai
ACC00001416,CUST001416,Savings,Active,20852.18,INR,2024-06-30,Bengaluru
ACC00001417,CUST001417,Savings,Active,10521.91,INR,2025-11-12,Mumbai
ACC00001418,CUST001418,Salary,Active,31543.92,INR,2019-09-08,Chennai
ACC00001419,CUST001419,Savings,Active,32670.3,INR,2023-06-22,Mumbai
ACC00001420,CUST001420,Savings,Active,32407.3,INR,2024-04-07,Delhi
ACC00001421,CUST001421,Savings,Active,16067.77,INR,2024-11-10,Chennai
ACC00001422,CUST001422,Savings,Active,35065.74,INR,2020-07-22,Chennai
ACC00001423,CUST001423,Savings,Active,18022.83,INR,2019-10-12,Hyderabad
ACC00001424,CUST001424,Savings,Active,4199.05,INR,2023-01-19,Mumbai
ACC00001425,CUST001425,Savings,Active,369411.78,INR,2022-08-07,Delhi
ACC00001426,CUST001426,Salary,Active,37529.29,INR,2025-01-16,Hyderabad
ACC00001427,CUST001427,Current,Dormant,203438.53,INR,2020-12-03,Mumbai
ACC00001428,CUST001428,Savings,Active,60850.8,INR,2025-09-13,Hyderabad
ACC00001429,CUST001429,Salary,Active,48440.43,INR,2025-01-03,Hyderabad
ACC00001430,CUST001430,Savings,Active,6567.16,INR,2020-01-08,Chennai
ACC00001431,CUST001431,Savings,Active,24623.02,INR,2020-04-20,Bengaluru
ACC00001432,CUST001432,Current,Active,63429.24,INR,2021-01-09,Chennai
ACC00001433,CUST001433,Savings,Active,72321.08,INR,2022-04-05,Chennai
ACC00001434,CUST001434,Current,Active,24176.07,INR,2021-12-19,Hyderabad
ACC00001435,CUST001435,Savings,Dormant,42862.63,INR,2023-07-31,Chennai
ACC00001436,CUST001436,Current,Dormant,8591.13,INR,2024-12-20,Bengaluru
ACC00001437,CUST001437,Savings,Active,42761.4,INR,2020-10-26,Chennai
ACC00001438,CUST001438,Savings,Dormant,54559.92,INR,2025-10-31,Mumbai
ACC00001439,CUST001439,Savings,Active,93924.49,INR,2022-04-25,Mumbai
ACC00001440,CUST001440,Salary,Active,34095.92,INR,2025-12-29,Mumbai
ACC00001441,CUST001441,Savings,Dormant,23019.66,INR,2021-12-08,Bengaluru
ACC00001442,CUST001442,Savings,Active,15554.2,INR,2025-09-05,Hyderabad
ACC00001443,CUST001443,Savings,Active,20434.78,INR,2024-05-09,Hyderabad
ACC00001444,CUST001444,Salary,Active,2992.59,INR,2023-12-07,Chennai
ACC00001445,CUST001445,Savings,Active,9384.49,INR,2019-09-15,Delhi
ACC00001446,CUST001446,Current,Active,149220.66,INR,2023-01-07,Delhi
ACC00001447,CUST001447,Savings,Active,12715.91,INR,2022-02-21,Chennai
ACC00001448,CUST001448,Savings,Dormant,20699.6,INR,2023-07-30,Delhi
ACC00001449,CUST001449,Savings,Active,7315.4,INR,2019-07-11,Hyderabad
ACC00001450,CUST001450,Salary,Active,22153.67,INR,2024-05-01,Hyderabad
ACC00001451,CUST001451,Savings,Active,5962.66,INR,2021-07-27,Bengaluru
ACC00001452,CUST001452,Savings,Active,10416.87,INR,2024-07-24,Hyderabad
ACC00001453,CUST001453,Current,Active,219750.62,INR,2023-10-17,Delhi
ACC00001454,CUST001454,Savings,Active,87108.13,INR,2025-11-26,Hyderabad
ACC00001455,CUST001455,Savings,Active,4555.34,INR,2019-10-24,Mumbai
ACC00001456,CUST001456,Savings,Dormant,18855.46,INR,2019-07-31,Delhi
ACC00001457,CUST001457,Salary,Active,81282.16,INR,2020-11-22,Delhi
ACC00001458,CUST001458,Savings,Dormant,359013.4,INR,2023-12-21,Delhi
ACC00001459,CUST001459,Current,Dormant,104987.85,INR,2024-09-07,Chennai
ACC00001460,CUST001460,Savings,Active,50341.85,INR,2021-01-06,Delhi
ACC00001461,CUST001461,Savings,Dormant,76559.27,INR,2025-07-27,Mumbai
ACC00001462,CUST001462,Savings,Active,37555.01,INR,2025-12-05,Delhi
ACC00001463,CUST001463,Savings,Active,16550.07,INR,2023-08-21,Chennai
ACC00001464,CUST001464,Savings,Dormant,37456.66,INR,2019-06-03,Bengaluru
ACC00001465,CUST001465,Current,Active,16633.15,INR,2019-08-21,Mumbai
ACC00001466,CUST001466,Savings,Active,60987.84,INR,2020-12-14,Chennai
ACC00001467,CUST001467,Savings,Active,38246.3,INR,2020-10-12,Delhi
ACC00001468,CUST001468,Savings,Active,86930.8,INR,2024-07-19,Chennai
ACC00001469,CUST001469,Savings,Active,13738.88,INR,2023-11-23,Hyderabad
ACC00001470,CUST001470,Salary,Active,12819.12,INR,2024-05-03,Mumbai
ACC00001471,CUST001471,Savings,Active,47928.6,INR,2019-04-24,Mumbai
ACC00001472,CUST001472,Savings,Active,56616.98,INR,2021-09-04,Bengaluru
ACC00001473,CUST001473,Savings,Active,26590.29,INR,2023-07-31,Hyderabad
ACC00001474,CUST001474,Savings,Active,20444.47,INR,2021-04-01,Chennai
ACC00001475,CUST001475,Savings,Active,38930.38,INR,2023-03-04,Bengaluru
ACC00001476,CUST001476,Salary,Active,43915.14,INR,2024-09-29,Mumbai
ACC00001477,CUST001477,Savings,Dormant,11688.38,INR,2024-02-20,Chennai
ACC00001478,CUST001478,Savings,Active,19559.97,INR,2023-02-08,Delhi
ACC00001479,CUST001479,Savings,Active,19197.74,INR,2024-01-09,Bengaluru
ACC00001480,CUST001480,Salary,Dormant,25136.9,INR,2025-01-14,Hyderabad
ACC00001481,CUST001481,Savings,Dormant,9619.65,INR,2025-08-19,Bengaluru
ACC00001482,CUST001482,Savings,Active,14694.53,INR,2024-07-05,Chennai
ACC00001483,CUST001483,Current,Dormant,22924.61,INR,2020-07-22,Mumbai
ACC00001484,CUST001484,Savings,Active,36480.91,INR,2021-05-20,Mumbai
ACC00001485,CUST001485,Savings,Active,26272.52,INR,2025-11-15,Bengaluru
ACC00001486,CUST001486,Salary,Dormant,98747.99,INR,2022-12-28,Delhi
ACC00001487,CUST001487,Savings,Dormant,38079.36,INR,2022-10-26,Mumbai
ACC00001488,CUST001488,Current,Dormant,164908.07,INR,2021-10-02,Chennai
ACC00001489,CUST001489,Savings,Active,29540.27,INR,2022-12-03,Bengaluru
ACC00001490,CUST001490,Savings,Active,11276.71,INR,2021-01-21,Chennai
ACC00001491,CUST001491,Savings,Active,20596.61,INR,2019-04-26,Hyderabad
ACC00001492,CUST001492,Salary,Active,62527.56,INR,2025-07-23,Hyderabad
ACC00001493,CUST001493,Savings,Dormant,29605.72,INR,2019-11-11,Mumbai
ACC00001494,CUST001494,Savings,Active,30009.81,INR,2025-02-06,Bengaluru
ACC00001495,CUST001495,Savings,Dormant,40678.58,INR,2019-05-24,Chennai
ACC00001496,CUST001496,Current,Active,66813.01,INR,2021-05-05,Mumbai
ACC00001497,CUST001497,Current,Dormant,93072.74,INR,2023-04-16,Delhi
ACC00001498,CUST001498,Savings,Active,40367.92,INR,2022-06-18,Hyderabad
ACC00001499,CUST001499,Savings,Dormant,75742.97,INR,2024-03-10,Bengaluru
ACC00001500,CUST001500,Current,Dormant,121251.34,INR,2021-05-04,Mumbai
ACC00001501,CUST001501,Savings,Active,39188.51,INR,2020-02-20,Chennai
ACC00001502,CUST001502,Savings,Active,123758.65,INR,2025-07-04,Hyderabad
ACC00001503,CUST001503,Savings,Dormant,66524.32,INR,2020-02-21,Delhi
ACC00001504,CUST001504,Savings,Dormant,42132.38,INR,2020-12-21,Chennai
ACC00001505,CUST001505,Salary,Active,239931.33,INR,2020-08-14,Hyderabad
ACC00001506,CUST001506,Savings,Active,20864.17,INR,2024-02-05,Chennai
ACC00001507,CUST001507,Savings,Active,18105.96,INR,2021-12-21,Chennai
ACC00001508,CUST001508,Savings,Active,26870.97,INR,2025-03-20,Hyderabad
ACC00001509,CUST001509,Salary,Active,38115.13,INR,2021-04-11,Bengaluru
ACC00001510,CUST001510,Savings,Dormant,30764.75,INR,2024-12-25,Delhi
ACC00001511,CUST001511,Savings,Active,28890.38,INR,2023-09-09,Delhi
ACC00001512,CUST001512,Current,Active,41544.05,INR,2022-01-16,Delhi
ACC00001513,CUST001513,Salary,Active,32594.81,INR,2025-03-04,Chennai
ACC00001514,CUST001514,Current,Active,44308.91,INR,2021-08-01,Bengaluru
ACC00001515,CUST001515,Current,Active,4948.86,INR,2020-10-23,Hyderabad
ACC00001516,CUST001516,Savings,Active,174548.5,INR,2025-11-24,Hyderabad
ACC00001517,CUST001517,Current,Active,13002.72,INR,2020-08-22,Chennai
ACC00001518,CUST001518,Savings,Active,124314.62,INR,2020-09-13,Mumbai
ACC00001519,CUST001519,Savings,Active,15452.8,INR,2022-10-03,Chennai
ACC00001520,CUST001520,Savings,Active,13837.18,INR,2020-04-02,Hyderabad
ACC00001521,CUST001521,Savings,Active,154478.25,INR,2025-03-25,Delhi
ACC00001522,CUST001522,Current,Active,14768.4,INR,2022-12-14,Bengaluru
ACC00001523,CUST001523,Current,Active,8347.79,INR,2021-08-01,Mumbai
ACC00001524,CUST001524,Savings,Active,76431.98,INR,2025-04-30,Delhi
ACC00001525,CUST001525,Savings,Active,10967.97,INR,2022-06-09,Chennai
ACC00001526,CUST001526,Salary,Dormant,63837.53,INR,2022-09-20,Bengaluru
ACC00001527,CUST001527,Savings,Active,54684.57,INR,2022-01-05,Bengaluru
ACC00001528,CUST001528,Salary,Dormant,20563.88,INR,2023-10-25,Delhi
ACC00001529,CUST001529,Savings,Dormant,75867.63,INR,2025-01-06,Hyderabad
ACC00001530,CUST001530,Savings,Active,27531.22,INR,2023-03-03,Mumbai
ACC00001531,CUST001531,Savings,Active,5981.11,INR,2022-04-10,Bengaluru
ACC00001532,CUST001532,Savings,Active,26894.66,INR,2023-10-13,Bengaluru
ACC00001533,CUST001533,Salary,Active,16099.8,INR,2024-11-23,Delhi
ACC00001534,CUST001534,Savings,Active,4065.23,INR,2021-06-13,Bengaluru
ACC00001535,CUST001535,Savings,Active,115825.96,INR,2020-09-10,Delhi
ACC00001536,CUST001536,Savings,Active,100219.39,INR,2021-08-31,Delhi
ACC00001537,CUST001537,Savings,Active,159135.31,INR,2022-07-29,Delhi
ACC00001538,CUST001538,Salary,Active,22549.22,INR,2024-08-07,Chennai
ACC00001539,CUST001539,Savings,Active,56987.69,INR,2019-12-06,Hyderabad
ACC00001540,CUST001540,Savings,Active,91652.27,INR,2020-11-20,Delhi
ACC00001541,CUST001541,Savings,Dormant,25588.4,INR,2024-09-01,Mumbai
ACC00001542,CUST001542,Salary,Active,94272.16,INR,2023-12-08,Hyderabad
ACC00001543,CUST001543,Savings,Active,64553.73,INR,2024-02-23,Delhi
ACC00001544,CUST001544,Savings,Active,132820.74,INR,2021-05-30,Bengaluru
ACC00001545,CUST001545,Savings,Dormant,24424.29,INR,2021-02-17,Chennai
ACC00001546,CUST001546,Savings,Dormant,51356.46,INR,2021-06-01,Hyderabad
ACC00001547,CUST001547,Savings,Active,12718.8,INR,2023-11-01,Bengaluru
ACC00001548,CUST001548,Savings,Active,18090.48,INR,2020-10-30,Bengaluru
ACC00001549,CUST001549,Savings,Dormant,10037.02,INR,2019-07-24,Chennai
ACC00001550,CUST001550,Savings,Active,13989.15,INR,2021-07-08,Hyderabad
ACC00001551,CUST001551,Savings,Active,10574.29,INR,2023-09-18,Delhi
ACC00001552,CUST001552,Salary,Active,14417.17,INR,2021-12-20,Delhi
ACC00001553,CUST001553,Savings,Active,3578.7,INR,2020-07-08,Chennai
ACC00001554,CUST001554,Savings,Active,20744.6,INR,2024-07-08,Chennai
ACC00001555,CUST001555,Savings,Active,70273.17,INR,2025-02-06,Mumbai
ACC00001556,CUST001556,Savings,Dormant,37157.78,INR,2020-09-21,Mumbai
ACC00001557,CUST001557,Savings,Dormant,21148.63,INR,2023-04-17,Delhi
ACC00001558,CUST001558,Savings,Active,20763.61,INR,2023-10-13,Mumbai
ACC00001559,CUST001559,Salary,Active,13758.26,INR,2021-08-17,Delhi
ACC00001560,CUST001560,Savings,Active,90550.61,INR,2022-08-13,Chennai
ACC00001561,CUST001561,Savings,Dormant,36670.49,INR,2025-05-09,Chennai
ACC00001562,CUST001562,Current,Active,6131.89,INR,2021-04-24,Delhi
ACC00001563,CUST001563,Current,Active,31681.19,INR,2020-12-19,Delhi
ACC00001564,CUST001564,Savings,Active,11296.41,INR,2020-04-08,Chennai
ACC00001565,CUST001565,Savings,Active,82166.44,INR,2023-08-28,Bengaluru
ACC00001566,CUST001566,Savings,Active,223769.27,INR,2022-01-25,Chennai
ACC00001567,CUST001567,Savings,Active,16220.9,INR,2023-07-02,Chennai
ACC00001568,CUST001568,Salary,Active,5895.0,INR,2021-09-09,Mumbai
ACC00001569,CUST001569,Current,Dormant,21734.14,INR,2025-02-22,Delhi
ACC00001570,CUST001570,Savings,Active,64002.09,INR,2023-09-05,Hyderabad
ACC00001571,CUST001571,Savings,Active,115847.86,INR,2021-09-07,Hyderabad
ACC00001572,CUST001572,Salary,Dormant,68077.2,INR,2022-06-10,Delhi
ACC00001573,CUST001573,Current,Active,231790.23,INR,2023-10-24,Mumbai
ACC00001574,CUST001574,Savings,Active,18980.03,INR,2025-10-12,Chennai
ACC00001575,CUST001575,Salary,Active,240454.63,INR,2023-03-03,Bengaluru
ACC00001576,CUST001576,Current,Active,32046.41,INR,2019-05-20,Bengaluru
ACC00001577,CUST001577,Savings,Dormant,33086.99,INR,2021-01-14,Delhi
ACC00001578,CUST001578,Salary,Active,15090.95,INR,2020-06-13,Hyderabad
ACC00001579,CUST001579,Current,Active,30393.13,INR,2019-04-25,Chennai
ACC00001580,CUST001580,Savings,Active,8350.32,INR,2025-07-03,Hyderabad
ACC00001581,CUST001581,Salary,Active,9352.45,INR,2020-02-29,Bengaluru
ACC00001582,CUST001582,Savings,Active,56030.53,INR,2024-04-30,Hyderabad
ACC00001583,CUST001583,Savings,Active,189398.95,INR,2019-12-21,Delhi
ACC00001584,CUST001584,Current,Active,43690.19,INR,2020-05-16,Mumbai
ACC00001585,CUST001585,Savings,Dormant,141819.51,INR,2020-12-10,Bengaluru
ACC00001586,CUST001586,Salary,Active,15098.61,INR,2019-10-19,Mumbai
ACC00001587,CUST001587,Savings,Active,19297.22,INR,2019-12-12,Chennai
ACC00001588,CUST001588,Savings,Active,11130.26,INR,2024-12-08,Mumbai
ACC00001589,CUST001589,Current,Active,20095.2,INR,2022-12-19,Hyderabad
ACC00001590,CUST001590,Savings,Active,19878.55,INR,2025-06-29,Hyderabad
ACC00001591,CUST001591,Current,Active,27481.67,INR,2024-09-16,Bengaluru
ACC00001592,CUST001592,Savings,Active,8367.67,INR,2021-01-30,Mumbai
ACC00001593,CUST001593,Salary,Active,20262.14,INR,2021-06-30,Mumbai
ACC00001594,CUST001594,Savings,Active,820.38,INR,2021-01-25,Hyderabad
ACC00001595,CUST001595,Salary,Active,42431.49,INR,2023-05-30,Mumbai
ACC00001596,CUST001596,Savings,Active,59230.76,INR,2023-12-22,Mumbai
ACC00001597,CUST001597,Salary,Active,52252.51,INR,2025-01-27,Delhi
ACC00001598,CUST001598,Salary,Dormant,57817.48,INR,2022-03-26,Chennai
ACC00001599,CUST001599,Savings,Active,10424.66,INR,2023-07-16,Chennai
ACC00001600,CUST001600,Salary,Active,52972.18,INR,2024-12-14,Mumbai
ACC00001601,CUST001601,Savings,Active,26869.91,INR,2025-01-11,Mumbai
ACC00001602,CUST001602,Savings,Dormant,15902.28,INR,2023-06-01,Delhi
ACC00001603,CUST001603,Savings,Active,33080.52,INR,2021-12-07,Chennai
ACC00001604,CUST001604,Current,Dormant,39337.0,INR,2025-12-15,Chennai
ACC00001605,CUST001605,Savings,Active,60028.1,INR,2021-05-26,Bengaluru
ACC00001606,CUST001606,Savings,Active,29464.13,INR,2019-06-19,Bengaluru
ACC00001607,CUST001607,Savings,Active,26349.22,INR,2020-02-16,Chennai
ACC00001608,CUST001608,Savings,Active,28811.04,INR,2020-01-09,Bengaluru
ACC00001609,CUST001609,Savings,Active,24832.07,INR,2025-01-10,Bengaluru
ACC00001610,CUST001610,Savings,Dormant,33422.6,INR,2023-09-12,Hyderabad
ACC00001611,CUST001611,Savings,Active,14643.35,INR,2019-07-21,Bengaluru
ACC00001612,CUST001612,Salary,Active,16557.69,INR,2019-05-15,Delhi
ACC00001613,CUST001613,Savings,Active,52578.17,INR,2025-10-01,Bengaluru
ACC00001614,CUST001614,Salary,Active,24582.42,INR,2024-03-18,Chennai
ACC00001615,CUST001615,Savings,Active,28313.32,INR,2023-03-22,Delhi
ACC00001616,CUST001616,Salary,Active,12186.59,INR,2019-12-22,Bengaluru
ACC00001617,CUST001617,Savings,Active,16549.0,INR,2020-03-29,Mumbai
ACC00001618,CUST001618,Salary,Active,34741.51,INR,2025-09-26,Hyderabad
ACC00001619,CUST001619,Savings,Dormant,337290.6,INR,2021-09-25,Hyderabad
ACC00001620,CUST001620,Current,Active,40540.26,INR,2025-05-01,Hyderabad
ACC00001621,CUST001621,Salary,Active,73325.51,INR,2019-08-27,Hyderabad
ACC00001622,CUST001622,Current,Active,36834.32,INR,2022-04-24,Bengaluru
ACC00001623,CUST001623,Savings,Active,23157.27,INR,2024-11-25,Chennai
ACC00001624,CUST001624,Savings,Active,5578.35,INR,2022-08-09,Bengaluru
ACC00001625,CUST001625,Savings,Active,3160.86,INR,2019-04-06,Hyderabad
ACC00001626,CUST001626,Savings,Active,10710.05,INR,2024-09-08,Hyderabad
ACC00001627,CUST001627,Salary,Active,475657.84,INR,2019-11-13,Bengaluru
ACC00001628,CUST001628,Savings,Active,61920.42,INR,2021-10-17,Bengaluru
ACC00001629,CUST001629,Salary,Active,15212.17,INR,2025-05-19,Bengaluru
ACC00001630,CUST001630,Salary,Dormant,66285.68,INR,2021-05-10,Chennai
ACC00001631,CUST001631,Savings,Active,18316.25,INR,2020-09-19,Chennai
ACC00001632,CUST001632,Savings,Active,139882.79,INR,2025-09-24,Mumbai
ACC00001633,CUST001633,Current,Dormant,89094.75,INR,2023-04-13,Delhi
ACC00001634,CUST001634,Savings,Active,61372.41,INR,2024-06-28,Mumbai
ACC00001635,CUST001635,Savings,Active,82456.24,INR,2021-01-17,Chennai
ACC00001636,CUST001636,Savings,Active,2577.5,INR,2023-03-18,Mumbai
ACC00001637,CUST001637,Salary,Active,19369.72,INR,2024-08-22,Chennai
ACC00001638,CUST001638,Current,Active,5549.64,INR,2021-09-01,Mumbai
ACC00001639,CUST001639,Salary,Active,42629.77,INR,2020-12-19,Delhi
ACC00001640,CUST001640,Savings,Dormant,6971.43,INR,2022-01-09,Hyderabad
ACC00001641,CUST001641,Savings,Active,11954.36,INR,2025-10-06,Bengaluru
ACC00001642,CUST001642,Savings,Active,89717.98,INR,2023-12-02,Delhi
ACC00001643,CUST001643,Salary,Active,196018.72,INR,2019-07-01,Delhi
ACC00001644,CUST001644,Savings,Active,108582.07,INR,2025-12-08,Delhi
ACC00001645,CUST001645,Salary,Active,50159.73,INR,2024-04-08,Mumbai
ACC00001646,CUST001646,Current,Active,20309.78,INR,2020-12-01,Bengaluru
ACC00001647,CUST001647,Savings,Active,29414.82,INR,2020-10-27,Mumbai
ACC00001648,CUST001648,Current,Active,31747.51,INR,2025-10-26,Bengaluru
ACC00001649,CUST001649,Savings,Active,14055.92,INR,2022-04-18,Mumbai
ACC00001650,CUST001650,Current,Active,11957.72,INR,2022-06-19,Delhi
ACC00001651,CUST001651,Current,Active,7408.65,INR,2021-01-23,Mumbai
ACC00001652,CUST001652,Savings,Dormant,17005.56,INR,2021-10-20,Mumbai
ACC00001653,CUST001653,Savings,Active,40322.88,INR,2020-07-13,Chennai
ACC00001654,CUST001654,Current,Active,20080.36,INR,2021-11-15,Delhi
ACC00001655,CUST001655,Current,Dormant,18611.88,INR,2024-10-06,Chennai
ACC00001656,CUST001656,Salary,Active,70722.63,INR,2019-05-25,Bengaluru
ACC00001657,CUST001657,Savings,Active,23905.01,INR,2025-01-21,Bengaluru
ACC00001658,CUST001658,Current,Active,93120.83,INR,2019-05-11,Hyderabad
ACC00001659,CUST001659,Savings,Active,165772.54,INR,2025-07-03,Mumbai
ACC00001660,CUST001660,Salary,Dormant,12823.81,INR,2020-12-12,Chennai
ACC00001661,CUST001661,Savings,Active,14088.42,INR,2023-10-06,Mumbai
ACC00001662,CUST001662,Current,Dormant,15784.18,INR,2019-10-06,Hyderabad
ACC00001663,CUST001663,Savings,Active,4538.34,INR,2019-11-07,Delhi
ACC00001664,CUST001664,Savings,Dormant,12107.08,INR,2020-04-12,Delhi
ACC00001665,CUST001665,Savings,Active,9575.52,INR,2022-08-18,Hyderabad
ACC00001666,CUST001666,Current,Active,40989.32,INR,2021-09-27,Chennai
ACC00001667,CUST001667,Savings,Dormant,83804.41,INR,2019-08-02,Bengaluru
ACC00001668,CUST001668,Savings,Active,23900.87,INR,2024-09-20,Mumbai
ACC00001669,CUST001669,Savings,Active,121006.17,INR,2023-08-26,Chennai
ACC00001670,CUST001670,Savings,Active,45315.45,INR,2022-05-19,Bengaluru
ACC00001671,CUST001671,Savings,Active,47600.78,INR,2021-09-09,Delhi
ACC00001672,CUST001672,Savings,Active,525002.75,INR,2024-10-16,Delhi
ACC00001673,CUST001673,Savings,Active,20336.87,INR,2021-02-11,Bengaluru
ACC00001674,CUST001674,Savings,Active,130052.75,INR,2022-04-27,Delhi
ACC00001675,CUST001675,Current,Active,31722.46,INR,2024-03-18,Chennai
ACC00001676,CUST001676,Salary,Active,6217.07,INR,2025-06-05,Chennai
ACC00001677,CUST001677,Savings,Active,4742.38,INR,2021-05-03,Bengaluru
ACC00001678,CUST001678,Savings,Active,6568.0,INR,2023-05-13,Bengaluru
ACC00001679,CUST001679,Savings,Active,25753.14,INR,2025-11-22,Hyderabad
ACC00001680,CUST001680,Savings,Dormant,54858.79,INR,2021-03-22,Delhi
ACC00001681,CUST001681,Savings,Dormant,122429.38,INR,2024-05-20,Bengaluru
ACC00001682,CUST001682,Savings,Active,43016.0,INR,2023-07-18,Chennai
ACC00001683,CUST001683,Current,Active,1408.63,INR,2025-02-13,Chennai
ACC00001684,CUST001684,Savings,Active,25967.23,INR,2019-08-28,Bengaluru
ACC00001685,CUST001685,Savings,Active,38018.92,INR,2024-03-06,Bengaluru
ACC00001686,CUST001686,Savings,Active,37429.53,INR,2021-03-13,Hyderabad
ACC00001687,CUST001687,Savings,Active,6168.0,INR,2024-01-27,Hyderabad
